userid,playtime_forever
76561197975272822,3302
76561198268537462,2956
76561198293037115,6224
76561198124151118,15781
76561198152470805,6618
76561198104564829,3381
76561198320187675,5502
76561198008074084,1821
76561198106391609,9462
76561198378315065,5767
userid,playtime_forever
76561198440423804,9802
76561198154221404,9361
76561198120739161,9091
76561198023901127,6222
76561198171343202,12000
76561197991422011,24039
76561198026153592,29188
76561198868793475,36
76561198067431436,2909
76561198036387038,5456
76561198396637778,2920
76561198341522026,6521
76561198101101348,2488
76561198229081544,2989
76561198203258785,21265
76561198042753006,4686
76561197995871573,4741
76561198033712484,642
76561197995145777,5293
76561198038625342,6268
userid,playtime_forever
76561198044546950,3365
76561197977307924,7230
76561198332125506,1931
76561198440345431,6768
76561197983046759,6328
76561197980253778,6354
76561197986793861,9172
76561198054254335,3020
76561197990898567,2558
76561197965553338,6608
76561198056402609,9240
76561198122717578,1811
76561198034066590,3806
76561198057769890,452
76561197963494274,5911
76561198197282565,6242
76561197989340646,29503
76561198022253974,1210
76561198052534596,9205
76561198072392896,8221
userid,playtime_forever
76561198133088232,14220
76561198116551248,9906
76561198020476749,8351
76561198821333505,3148
76561198131160251,4260
76561198215896965,11004
76561198074722660,10912
76561198026013228,5343
76561198271641204,9062
76561198170946345,50798
76561197970759893,10082
76561198149404276,8417
76561198163157822,4092
76561198038570365,2579
76561198057286421,3044
76561198054217628,1815
76561198103423030,11261
76561198038947015,7432
76561197993258396,16423
76561198413359593,4982
userid,playtime_forever
76561198074971727,7923
76561198047540387,6238
76561197994159187,4968
76561198004588569,4945
76561198138640654,5936
76561198062796589,25057
76561198025128156,14857
76561197977002029,394
76561198315585536,431
76561197974452356,6909
76561198028556617,4473
76561198128479474,4747
76561198042078474,3667
76561197972244201,11689
76561197970403127,889
76561198140989584,4140
76561198435166498,9634
76561198158703695,5462
76561197972282027,5255
76561198379836301,8191
userid,playtime_forever
76561197960436694,7638
76561198071608439,6757
76561198018583810,1942
76561198414798049,913
76561198259664557,7265
76561198413129654,3535
76561198065777338,7065
76561198081231285,4048
76561198072729063,3825
76561197989699207,2545
76561198002406184,117
76561198126721360,8532
76561198199169191,9641
76561198064114035,6479
76561198256405059,5416
76561198257869751,6370
76561198115470321,8389
76561198065410125,4599
76561198023172508,9039
76561198007486006,4598
userid,playtime_forever
76561198102472941,7269
76561198843131132,219
76561198028779253,36325
76561198145953948,82
76561198438248118,977
76561198127614426,5732
76561198025720646,6753
76561198037499139,22900
76561198143974579,11467
76561198059751984,5425
76561198008276226,7497
76561198061445202,4265
76561198880100620,1060
76561198166190233,3689
76561198415107592,5434
76561198087935483,5445
76561198859495171,2489
76561198059082623,5159
76561198048564154,118
76561198838999556,6126
userid,playtime_forever
76561198254747797,1224
76561198010148378,4751
76561198245537870,6841
76561198009116983,967
76561198074636509,4082
76561198261285474,2399
76561198074841426,820
76561198247393324,3360
76561198089783802,12436
76561198340608886,6479
76561197990197987,6
76561198044026528,1234
76561198122684834,1803
76561198000375022,16619
76561198335423045,4627
76561198045089533,8257
76561198261648678,7308
76561198157405494,15468
76561198127367353,409
76561198438047081,4172
userid,playtime_forever
76561198195326045,3174
76561198025102506,10338
76561198020964411,5280
76561198057962049,880
76561198006324352,1222
76561198059882148,245
76561198096215998,5311
76561198086965918,9312
76561198810936402,3511
76561198873687980,14323
76561198042615681,1065
76561198007982486,30132
76561198028790251,2099
76561198178876493,68
76561197970313164,1747
76561198018106356,2594
76561198092441243,6977
76561198033350075,1876
76561198026657741,507
76561198144825023,4156
userid,playtime_forever
76561198389204281,2245
76561198085856338,3491
76561198069060914,5913
76561198121772395,118
76561198263672462,2366
76561198064266834,59
76561198181797123,65
76561198044418205,6763
76561198321586822,7506
76561198884673350,1988
76561197972221131,4354
76561197965197708,4371
76561197987824308,4045
76561198282049600,2940
76561198053070059,2097
76561198288449074,4463
76561197970881493,126
76561198043554073,8326
76561198040764933,30108
76561198026618138,7782
userid,playtime_forever
76561198038135897,12064
76561198283808365,3934
76561198102030296,4023
76561198324888496,3332
76561198368642925,4820
76561198246501148,82
76561198839869486,17188
76561198058272994,2004
76561198296450933,445
76561198079141886,5439
76561198069323501,11980
76561198401740036,4502
76561198009509083,5947
76561198040290499,8367
76561197980198374,4906
76561198863771121,11558
76561198030730595,12483
76561198082916704,7615
76561198042554059,5053
76561198013082016,3830
userid,playtime_forever
76561198028741062,8453
76561198555740525,9864
76561198015837586,101
76561198036268048,3863
76561197987871328,5907
76561198060008887,10234
76561198043073709,5023
76561198036251119,4409
76561198067238133,5143
76561198060844807,6813
76561198022310904,4191
76561198030044449,13526
76561198122616211,1877
76561198097318013,4601
76561198353594617,3284
76561198295782289,1088
76561198067631542,411
76561198132359379,6787
76561198379111547,7138
76561198065840538,893
userid,playtime_forever
76561198191169751,247
76561198158944444,5066
76561198313086432,4714
76561197967104323,8037
76561198106689105,5403
76561198202014294,808
76561198798593027,5055
76561198025383364,6112
76561198006730077,3346
76561197963608483,11536
76561198011618405,5411
76561198062248349,6814
76561198139543491,1408
76561198235537900,8416
76561197993316696,4457
76561198011973286,10825
76561198022070838,14643
76561198119294964,5411
76561198317406157,7400
76561198044792593,35
userid,playtime_forever
76561198014985583,10005
76561198181625234,6495
76561198337353530,9905
76561198013848200,10405
76561198280629968,3665
76561198198746128,3283
76561198001341834,26039
76561197962085842,5223
76561198067642586,5957
76561198132025719,7936
76561198119654842,4366
76561198851907314,4192
76561197966847375,7478
76561198034119491,7492
76561197966183940,1215
76561198047132780,6606
76561198124706077,5957
76561198053670798,7440
76561198139917688,6204
76561198068129822,5073
userid,playtime_forever
76561198008462699,9792
76561198182282971,4786
76561198022947780,5095
76561197982143710,4874
76561198041277942,3276
76561198035474923,1797
76561198800659081,6735
76561198068344397,24705
76561198016204324,2207
76561197962246122,9962
76561198076732132,5060
76561198166072684,4376
76561198053231703,15847
76561198055364784,3005
76561197971331262,7877
76561198846523517,9777
76561198010100951,16510
76561198390347952,7986
76561197994916697,7790
76561198134066750,1641
userid,playtime_forever
76561197988722403,2435
76561198167222316,11062
76561198031268414,1934
76561198449131558,8243
76561197985304354,4479
76561198097567485,2471
76561198126852212,7185
76561198149890411,6056
76561198011674375,9295
76561198128354335,4068
76561197971127772,2388
76561197986922743,1617
76561198119502989,10588
76561198030841614,843
76561198082122542,5955
76561198276316204,24
76561198202662255,14893
76561198180661283,1352
76561198305176090,10697
76561198074502125,4031
userid,playtime_forever
76561197994829545,17372
76561198103346420,10201
76561198095120576,6735
76561198204189056,2341
76561198113967588,36
76561198110261279,3379
76561198067153780,1945
76561197980653142,29485
76561198001903132,2956
76561198081292926,6368
76561198849003424,2122
76561198423968009,2160
76561197967407410,6528
76561198128570104,4446
76561198007287913,6484
76561198836200551,10942
76561198040120175,4608
76561198100911550,6289
76561198156512954,2717
76561198255216141,1266
userid,playtime_forever
76561198097569582,15855
76561198004498455,5168
76561197994635823,10224
76561198126260974,6300
76561198278094062,4274
